text,label,language,length
"@user @user No es perfecta, tiene sus cositas. Pero el balance es bueno, bastante bueno. Y claro, sales cantando",0,es,19
"Esta bien tener hermanos, siempre y cuando uno de ellos no decida ser subnormal perdido",2,es,15
Buenos días y #felizmartes. Cuántos de vosotros llegáis al final de vuestras #vacaciones? Y cuántos las tenéis a la vuelta de la esquina?,1,es,23
"@user bueno, a veces es lo único que tengo, y hay algunos que merecen la pena",0,es,16
Yo todo ilusionado porque he encontrado un disco duro externo en casa para meter toda la mierda del portátil y es de dos gigas,2,es,24
Lo bueno del frío es que puedo comer como siempre y echarle la culpa al mismo,1,es,16
@user Ojalá mi Robbie Williams... Sería ideal teniendo una nueva era al caer. O Take That!,0,es,16
🌼 evan peters 🌼  -casi siempre me equivoco y pongo evans peter  -dejadme -es muy sdasldjalsk,2,es,16
Ayer inicie con mi proyecto de hacerme mi propia huerta,1,es,10
"@user no te conozco, pero tras un vistazo en tw pareces guapa e interesante. Ánimo, espero que puedas recuperarte poco a poco",0,es,22
que cansado me tenes albacete... que cansado!!    sino vuelvo a rosario en verano........... ojo.,2,es,14
"Preparando la maleta, proxima parada #huelva #fiestasconamigas  💃🏻👯🚆",1,es,8
@user Mis sentimientos y mi orgullo por el Valencia son muy grandes. Yo quiero lo mejor para el Valencia.,0,es,19
"""Él es raro, pero es hay q estar demasiado mal de la cabeza para querer estar con alguien tan dañada como yo"". -Yo, hablando con mi papá.",2,es,27
"@user sisi, xa lle vexo a cara mañan no examen",1,es,10
@user Ya lo tenía fichado y tengo ganas de darle uso  ¡¡Gracias!!,0,es,12
"@user @user  #NecesitoElViajeAAndalucia bueno si un tal premio al mongol o algo así, pero eso era malo",2,es,17
@user Los equipos son igual de serios que en la liga que juegan,1,es,13
Hoy soñé que @user era mi profe de actuación y fui extremadamente feliz.,0,es,13
"Que #Rajoy no logre la #investiduraRajoy NO ES NOTICIA, lo contrario sí... Pero serán becarios los que están en prácticas",2,es,20
@user uf ......quién se atreve a juzgar .....yo me voy a dar una ducha fría,1,es,15
"@user, experto en hacer reencuentros inolvidables since 1994",0,es,8
"A Piper no le gusta que robe en las casas ni a la gente, Piper se ha ido a la basura junto a albóndiga",2,es,24
@user Faltan las canciones que cuando estás triste te hacen llorar y a la vez reír cuando estás alegre,1,es,19
"@user Va perfecto entonces, ¡muchas gracias!",0,es,6
La verdad esque por YT he hecho cosas malas y me arrepiento y pido perdon pero pff,2,es,17
"@user si conoces algún productor que quiera llevarse la obra, que se contacte con nosotros",1,es,15
"@user ah bueno, eso duele menos que el dedo del pie heee jajaja calma calma... laura lo arregla",0,es,18
"New Balance podría dejar de ser el patrocinador de la Sele o sea, camisetas feas otra vez",2,es,17
"Va, aprovechad q estoy aburrido y de vacaciones, y me apetece dibujar tradicional, decidme un diseño de tattoo sencillo y molón",1,es,21
"@user si al final acabamos hablando un rato, era muy simpática  @user",0,es,12
"Hoy me sentí como grace de ""al fondo hay sitio"" cuando la atropellaron, solo que no fue de mentira y casi no la cuento que horrible",2,es,26
Yo con ganas de tirarle mi batería externa a @user para que no se le descargue el celular,1,es,18
Amo la nueva canción de Sofía Reyes,0,es,7
Ojalá la capital este tan caliente como dicen esos q se quejan del clima caluroso!!!!,2,es,15
"@user Yo no te pido la luna solo pido que me toque la bonoloto, para salir de los problemas.",1,es,19
Mañana va a ser un día guay,0,es,7
Mañana me sacan sangre y tengo que ir en ayunas. Dadme ánimos ante esta situación tan heavy que me está tocando vivir,2,es,22
@user fui durante 11 años comercial de una multi discográfica y trabajé con Fnac. Sé lo digo.,1,es,17
Fin de la Misión #Lima-limon: Muchas gracias a tod@s por el cariño y por la buena onda!! El tiempo fue corto pero se repetirá visita,0,es,25
Silvia pesada deja de dar rt que me sale doble notificación,2,es,11
No me quiero ir bueno sí pero no,1,es,8
"@user buenos días, último día laboral, me voy a vacaciones una semana. Éxitos en sus vidas y que sean muy felices",0,es,21
Casi siempre me hacen fotos sola y quiero fotos cuquis con gente,2,es,12
"Ya llegó Unidos Podemos, @user y @user acaban de llegar juntos al @user",1,es,13
"@user no, llevamos una ruta pero nos dejan unos cuantos días libres, así más cómodo, que voy con mi padre y pasó de ralladas",0,es,24
@user oye pero yo no soy tan burguesito sbs,2,es,9
Igual no iré porque estoy más ajustado,1,es,7
"Perdon, las dudas en Twitter a traves de #askLFI  Las ayudas #ayudasLFI es una convocatoria de ayudas, muy interesnate tambien",0,es,20
@user @user @user cabrones que sabéis que soy pobre,2,es,9
"@user En ese caso, todo bien. Tengo derecho a equivocarme si su tweet es ambiguo Hahahaha. Saludotes",1,es,17
@user Señor tiene usted una invitación formal a nuestra serie Mundo Chiquito. @user mándale el contrato,0,es,16
"@user Capitán américa, hipervitaminado, te he dicho ya que hoy no estoy feliz contigo?",2,es,14
"Jo, claro!! Estoy sin móvil desde hace mucho, cualquier cosa ya sabes @user",1,es,13
@user Pero pero porque eres muy guapa,0,es,7
@user Ojalá que no Yo aun no entiendo bien qué motiva a Assange. Destrucción total?,2,es,15
"2:12 am, está semana he dormido 17 horas, hago examen de química a las 8 am y salgo del brete a las 10 pm",1,es,24
que bonitas mis niñas las amo tanto,0,es,7
Fue la semana mas ocupada evershhh yyy no estudie conta yyyy no entiendo nada yyyy mañana es el examen,2,es,19
Imágenes del verano en nuestra querida #Zaragoza.  http,1,es,8
"@user Stranger y Mr. Robot ya las he visto, pero eres la segunda que me recomienda The get down, así que a por ella voy, gracias!",0,es,26
"Lo peor es que yo me marché cuando @user se empezó a relacionar con la gente de la disco, yo quería tomarme una copita con ella",2,es,26
Yo solo quiero que me engria,1,es,6
Yo quiero más lasaña de ayer! Cocinan rico donde me adoptaron ayer,0,es,12
vos tampoco des fav que no me tenes contento,2,es,9
@user yo soy totalmente puntual,1,es,5
"@user @user Muy buenos días  Por cierto, ¡muy buena la foto!",0,es,11
"tengo muchas ganas de mimitos, y sabia que pasaria y ahora pos  a ser fuerte o algo",2,es,17
"@user Disculpa, no estuvimos en Twitter  Si lo volvéis a hacer no dudéis en mencionarnos!",1,es,15
@user espero sobretodo tenerla con mi niño  jajajaja. gracias guapa ♥,0,es,11
"@user @user estoy cansado ya de salir a la calle y que todo el mundo me para para hacer fotos, esta vida es muy dura",2,es,25
"Aahhh bueno, gracias a todos por sus buenas vibras, sí quede para el trabajo",1,es,14
@user me siento muy identificada con tus tweet y vi tu cuenta porque mi mejor amiga aveces da rt a tus cosas,0,es,22
@user lastimosamente gran parte de entradas se ganaron los REVENDEDORES como siempre,2,es,12
@user póntela y te das una vuelta por Málaga porfa,1,es,10
"El último día de trabajo, al fin",0,es,7
"Estaba dormida y me desperté por un mensaje,ahora no puedo dormir.",2,es,11
"@user  ""chatarra"" es a lo que llamas piezas de misiles de alta gama, bombas, cohetes, todas diseñadas por él",1,es,19
Y yo!! pero no soy famoso  Lugar muy recomendable y las de Colon tambien!! http,0,es,15
Mi hermana y mi mamá hablando con sus personas importantes y yo acá haciendo mi tarea de cálculo con dolor de cabeza,2,es,22
@user empezando Python con @user emocionada,1,es,6
@user Tengo unas enormes ganotas de conocerte,0,es,7
"""Bla bla bla...eres la mejor pero no te quiero en mi vida, bla bla bla.."" lo de siempre!",2,es,18
Y bueno las cosas llegan cuando no las dices..... recierto,1,es,10
"@user Gracias  ya me pasó una vez y los antibióticos fueron milagrosos, estoy deseando que vuelva mi madre con ellos",0,es,20
@user no que eso es ilegal,2,es,6
@user te doy un poquito,1,es,5
@user @user las palabras y las emociones que generan son muy útiles para generar cambios,0,es,15
"Llevo toda la mañana haciendo cosas y no he podido ver ni moon lovers, ni signal, ni nada",2,es,18
Ay la canción de tercer cielo,1,es,6
"@user Gracias por lo de ""ídolo""  Aunque solo soy una persona normal y corriente que escribe libros",0,es,17
"@user cucha, una independentista escribiendo en español!! Por muy del Barça que soy, te vas a buscar la vida  grassias.",2,es,20
"@user que buena, esos alucinados que fingen ser Lobos, y esos que fingen ser gay y no saben nada de nosotros",1,es,21
@user @user @user gggg pues habrá que hacer algo conmemorativo en tu bar,0,es,13
Se me dan muy mal las despedidas,2,es,7
Entró a trabajar a la 1:30 p.m y yo en San Carlos Mi tío cree que voy a llegar puntual.,1,es,20
"@user @user siiiii, y de nuevo estoy en lista para ir al programa. Y luego el concierto de OT",0,es,19
"Entiendo que mi tarjeta gráfica se muera, lo que no entiendo es porque puedo ver algunos vídeos y otros no...",2,es,20
"@user A falta de varias suyas (como Big Fish, ya bajada) me quedo co ""Pesadilla antes de Navidad"" y ""James y el melocotón gigante""",1,es,24
"@user bien!!!viva México,viva los pueblos indígenas,viva una América libre!!!",0,es,9
"@user no había visto tu respuesta!Sí, sí, sé que es correcto, lo consulté , pero es poco habitual, llamativo, algo friki... no?",2,es,22
Mañana se madruga para ir a trabajar a la casi frontera norte. Si puedo me paso y voy por Toñas y tostones,1,es,22
"Un hastag por un buen motivo, dadle a tope venga  #demoslelavuelta",0,es,11
lo q mas odio de ir al centro es cuando cojo el bus sola  vaya aburrimiento me siento sola,2,es,19
"El próximo vídeo es simplemente explicando cómo participar para salir en ""Respondiendo en Verso"" especial 500.000",1,es,16
"@user eres un grande, la mayoría de gente no sabe diferenciarlos y es muy sad",0,es,15
Hoy estoy un poco triste,2,es,5
@user @user @user gracias   Si lo malo de la verdad es que no necesariamente nos hace felices.,1,es,17
@user te deseo muchísima suerte en tu próxima aventura tío,0,es,10
@user Lo feo es llegar al reina sofía y que los descuentos de estudiante sean para menores de 27 años,2,es,20
@user sii!! antes que entremos a clases tierna,1,es,8
Por esos amigos que les dices que estas triste y ya te están planeando las salidas hasta los viajes a futuro con ellos Como los quiero,0,es,26
"@user Me apiado de ti, yo me entero de que existen porque tú los encuentras. O sea, alguien los lee primero",2,es,21
Quiero hacerle algo especial a David para que cuando lo vea sonria pero no se me ocurre nada,1,es,18
"Lo conseguí, fin de inventario, despues de dos dias de duro trabajo, ahora a dormir, ya huelo laas vacacioness",0,es,19
"@user que yo recuerde, no le he faltado al respeto, pase usted un buen día. Salud y república",2,es,18
Yo ahora podría estar en mi casa de zgz viendo los premios en la tele tan ricamente l tenerlos grabados pero no,1,es,22
Acampar es de mis actividades más favoritas del mundo mundial,0,es,10
Necesito que sea viernes para que paguen. Estoy en la miseria total,2,es,12
Martita guapa verde Brandon  Se que no pega la foto pero  http,1,es,12
@user Muchas gracias!! Feliz por haber formado parte de esta edición del Master!,0,es,13
"Lo malo de no poder dormir, es que a estas horas no tengo a quien molestar, todos duermen.",2,es,18
Mientras mi jefe no se entere todo ok lol Los demás si tenemos sentido común,1,es,15
"¡Buenos días! Aquí andamos, con el Síndrome post-Uncharted 4 :S Necesito jugar los 5 de golpe... Peeeero no hay tiempo",0,es,20
"@user Tu vida ha parido a un grandisimo hijo de la gran p... , un maravilloso hombre!!.",2,es,17
@user @user @user @user @user el tiempo dirá . Ojo xq a Ps las 3ras tb le vienen terrible. #Pdr4President,1,es,20
Felicidades a mi bonita @user  Espero verte muy pronto y que vengas de una vez a una quedada  Te amo magicamente bebe ♥,0,es,23
"@user mica va a estar ne la 8g, porque sus palabras en ig me hace dudar, igual si sigue cbt peru y se queda alla mejor",2,es,26
Hola me complacerían con #ParaOlvidarte de @user por faaaaa Saludos desde Liberia @user,1,es,13
"@user en cualquier caso gracias por tu ""welcome back"". Qué cálido ha sido",0,es,13
En mi casa todos morirán el día que haya un terremoto. Nadie me hace caso. Yo la única zonza parada en toalla en la calle.,2,es,25
"@user de aquí nace una bonita amistad  Pero bueno, si la decpeción es solo por el software ni tan mal! @user @user",1,es,22
Como cuando soy muy chineada y me traen almuerzo al trabajo  Gracias @user,0,es,13
"@user No sé si está traducido, yo lo busqué hace tiempo y sólo lo encontré subtitulado",2,es,16
"@user en realidad si. Clarke aun esta ahi quiero ver q hacen con su personaje, asi q no se q hacer haha",1,es,22
@user conmigo siemprw puedes hablar,0,es,5
"@user @user te mato, mañana por la noche máximo eeh. Te dejo que descanses hoy",2,es,15
"@user @user esa es ground speed, ahi le influye el viento en cola que debia tener el avion, saludos",1,es,19
"Hola buenos días, me he dormido a las 5 y algo y me acabo de despertar y se me ha ido el sueño",0,es,23
"@user Jo  no me parece bien porque se va a ir Yessica a la primera, pero bueno al menos ha llegado al TOP8, no la esperaba aqui.",2,es,27
Aquí por lo menos no está solo ELF ... En ese entonces...pfff.... solo estaba Cloud,1,es,15
Menuda joyica @user que has reclutado para tus tierras,0,es,9
Hubiera tenido novia y hubiera pasado en más chill y menos Netflix estos 22 días de la casa sola,2,es,19
Si ocupan gente para una mejenga yo estoy disponible,1,es,9
"@user Te la recomiendo, parece monótona pero hay capítulos que vuelven a subir el interés",0,es,15
@user @user @user qué mazo utilizáis? No me dejéis con la miel en los labios,2,es,15
"@user una pena, en serio, aún no se saben las causas, verdad?",1,es,12
"En mi cabeza, en mi cabeza vas dando vueltas! Estoy muy emocionado por algo GIGANTE que se me viene!!!!!!",0,es,19
@user lo malo que el palmarés de los que se han ido era mientras jugaban en el @user,2,es,18
"@user Hmm no sé qué decirte, mientras no dejes la jaula abierta no pasa nada  Pero se recomienda que salgan un ratito al día +",1,es,25
@user Siempre puedes levantar la vista y ver el cielo azul y rascacielos.,0,es,13
@user Que cabrito   y te quito años  @user perdónale porque no sabe lo que dice... o si ? Abrazo a los dos,2,es,22
"@user @user @user sip, te entendí por tu tuit anterior",1,es,10
